ecoli,saureus
3.295573043823242188e+01,6.454763031005859375e+01
5.367780685424804688e+01,7.149081420898437500e+01
3.369803237915039062e+01,6.603366851806640625e+01
5.832452774047851562e+01,7.670223999023437500e+01
5.251546859741210938e+01,8.225784301757812500e+01
5.134996032714843750e+01,7.866210937500000000e+01
4.663369369506835938e+01,8.025717163085937500e+01
6.036120605468750000e+01,7.734437561035156250e+01
5.569161987304687500e+01,7.526664733886718750e+01
4.588481521606445312e+01,7.770590209960937500e+01
5.008749389648437500e+01,7.334269714355468750e+01
4.754888916015625000e+01,7.863835144042968750e+01
6.385728836059570312e+01,7.912810516357421875e+01
8.195630645751953125e+01,9.901939392089843750e+01
9.129217529296875000e+01,1.024231872558593750e+02
7.427524566650390625e+01,9.071717071533203125e+01
7.118717193603515625e+01,8.747836303710937500e+01
5.159341430664062500e+01,7.829750061035156250e+01
6.723116302490234375e+01,8.486480712890625000e+01
5.408005142211914062e+01,7.644427490234375000e+01
6.861059570312500000e+01,9.187486267089843750e+01
4.948990249633789062e+01,7.748403167724609375e+01
4.940647888183593750e+01,7.802621459960937500e+01
4.678774642944335938e+01,7.427056121826171875e+01
4.869767379760742188e+01,7.821062469482421875e+01
5.149168777465820312e+01,7.988137817382812500e+01
4.286713790893554688e+01,7.240703582763671875e+01
6.651932525634765625e+01,8.633419036865234375e+01
6.064313125610351562e+01,8.052204132080078125e+01
6.860659027099609375e+01,8.968138122558593750e+01
7.015785980224609375e+01,8.947815704345703125e+01
8.827661132812500000e+01,1.021109924316406250e+02
6.511913299560546875e+01,8.534978485107421875e+01
6.170231246948242188e+01,8.312075805664062500e+01
8.532721710205078125e+01,9.667489624023437500e+01
6.697177124023437500e+01,8.723031616210937500e+01
